primarySlug,longitude,latitude,postalCode
konak-pizzeria-doner-kebab,5.8374658,51.1763368,6014 DC
magic-kebap-kessenich,5.8106697,51.1522604,3640
trend-kebab-pizzeria,5.7923279,51.0940817,3680
dominos-pizza-maaseik,5.7869097,51.0958342,3680
my-way-oostende,2.883953,51.2131098,8400
frietstop-bij-willy,2.9144936,51.2117387,8400
hongerig-beertje-oostende,2.9564345,51.2192906,8400
de-avondstop,2.9777896,51.1993075,8400
solomio-oostende,2.9211258,51.2343666,8400
yam-yam-bredene,2.9619869,51.2472135,8450
himalayan-oostende,2.9058154,51.2113343,8400
palomino,2.9162868,51.2335599,8400
posh-kebab,2.9214644,51.2334662,8400
best-kebab-oostende,2.9159456,51.232577,8400
frituur-de-combi,2.9093346,51.2120239,8400
frituur-t-patatje-oostende,2.9356925,51.216785,8400
food-box,2.9064047,51.2234184,8400
crumulus,2.94576,51.222248,8400
burger-king-oostende,2.9028084,51.20362,8400
gusto-1,2.9600379,51.1480344,8470
istanbul-resto-snack-8620,2.7512009,51.1321422,8620
de-notenboom,2.7489884,51.1323964,8620
kai-sushi-and-seafood,2.7782068,51.1716979,8430
gustosita,2.6374224,51.1173803,8670
brasserie-leopold,2.6824671,51.1155454,8670
burgerlicious-oostmalle,4.7353309,51.3029797,2390
the-chopsticks,4.7596962,51.4007153,2320
anatolia-2320,4.75359,51.3960999,2320
burgerkot,4.772994,51.321526,2310
pizzeria-toscana,4.5902112,51.3892187,2990
sushi-king-hoog,4.760368,51.400101,2320
rozalin-eethuis,4.6441514,51.351267,2960
ramses-ii-wuustwezel,4.5962642,51.394011,2990
sushi-huis-wuustwezel-wuustwezel,4.5896637,51.388624,2990
ali-pizzahuis,4.5703876,51.3015694,2960
vice-versa,4.7676697,51.346092,2310
frituur-la-palma,4.676337,51.3487871,2960
pizzaria-vosselaar,4.8895358,51.3148154,2350
smokey-burger,4.8649408,51.3546274,2330
hapjes-time,4.9371254,51.3214973,2300
star-kebab-1,4.9367899,51.3216802,2300
sakhon-thai,4.04222,50.6947545,7850
tortue-pizza,4.0413437,50.6945523,7850
hong-kong-express-2,4.04222,50.6947545,7850
chifuri-braine-le-comte,4.1372394,50.6090971,7090
indian-royal,5.47449,50.78419,3700
kapadokya-doner,5.3068659,51.229379,3920
kebab-time-lommel-1,5.3141255,51.226,3920
fansa,5.3134026,51.2187238,3920
florya,5.3469081,51.2321067,3920
sushi-match,5.435603,51.227497,3910
njam-njam-lommel,5.3043835,51.2318175,3920
dominos-pizza-5,5.3080327,51.2303999,3920
ribs-and-more-valkenswaard,5.468431,51.339882,5555 XZ
pizza-apo,5.3080808,51.2303117,3920
lommelse-kebab-lommel,5.3141093,51.2261487,3920
kebaba,5.331347,51.232254,3920
hong-kong-restaurant-willebroek,4.3619309,51.0630969,2830
kwizin-mechelen,4.4704975,51.0256872,2800
adana-kebab-mechelen,4.4883672,51.0290669,2800
fast-2-go,4.4782928,51.0284808,2800
cafe-belge,4.4804821,51.0285819,2800
pizzeria-messina,4.4926872,50.9911804,1981
yamiii,4.4865099,51.0053614,1981
broodbroeders-sint-katelijnestraat,4.4759655,51.03091,2800
bakkerij-2800,4.4758245,51.0312817,2800
tashi-sushi-1,4.4875741,51.0238513,2800
otacos-mechelen,4.4790046,51.0278931,2800
lunchroom,4.4797877,51.0270157,2800
chinees-restaurant-greenfield-ii,4.4907198,51.0302823,2800
mara,4.4760105,51.0243954,2800
broodbroeders-stationsstraat,4.4856615,51.020706,2800
rosario-2800,4.4791103,51.0298597,2800
munis-mechelen,4.4822218,51.0194736,2800
sham-nuts,4.4818767,51.0235337,2800
pizza-pasta-nr1-mechelen,4.481003,51.0182355,2800
nihao,4.472215,51.0203695,2800
pizza-service-mechelen,4.4778211,51.0242904,2800
ellis-mechelen,4.4787765,51.0273914,2800
frituur-veemarkt-mechelen,4.4852799,51.0216835,2800
kingslize-pizza-mechelen,4.4909304,51.030336,2800
poule-poulette-mechelen,4.4782448,51.02684,2800
dominos-pizza-mechelen-1,4.4875275,51.0237477,2800
china-keuken,4.4823254,51.0203597,2800
basic-italian-mechelen,4.4808626,51.027048,2800
tangthai,4.4824791,51.0282093,2800
hawaiian-poke-bowl-mechelen,4.4790763,51.0268796,2800
mcdonalds-mechelen,4.4722542,51.033655,2800
friet-van-mechelen,4.4826537,51.0185445,2800
zahias-cuisine,4.47882,51.028288,2800
chez-eline,4.4842727,51.0267423,2800
kizuri,4.4842727,51.0267423,2800
pizza-roma-mechelen-mechelen-1,4.475636,51.03616,2800
cook-mazi,4.4791218,51.027973,2800
croque-n-roll-mechelen,4.478816,51.027293,2800
merad-restaurant,4.4771478,51.0262183,2800
pitawan,4.4775937,51.0243125,2800
otomat-mechelen,4.4769235,51.026478,2800
bavet-mechelen,4.4788319,51.0274301,2800
tarboosh,4.48257,51.0189554,2800
video-take,4.5091628,51.0338711,2800
pizza-hut-delivery-mechelen-1,4.4732163,51.0218412,2800
pizza-la-famiglia-1,4.461841,50.983724,1980
morocco-nuts-mechelen,4.4782861,51.0260216,2800
curry-masala,4.4735407,51.0382315,2800
frituur-pomfritz,4.4819975,51.0269719,2800
the-avocado-bar-mechelen,4.4842727,51.0267423,2800
arax-1,4.4823967,51.0266586,2800
balls-glory-mechelen,4.4772829,51.0263371,2800
beirut-palace-mechelen,4.4822556,51.0187638,2800
langen-asem,4.4777614,51.0298194,2800
sultan-mechelen-1,4.483109,51.018772,2800
egmont-snack,4.4820092,51.0224244,2800
impalas,4.4800195,51.0269251,2800
ali-baba-mechelen,4.4824376,51.0185386,2800
dream-sushi-en-wok-mechelen-2,4.4747877,51.0225516,2800
pizzeria-margherita,4.4842727,51.0267423,2800
broodjeszaak-8283,4.4773727,51.0246043,2800
le-pain-quotidien-1,4.4787325,51.0265884,2800
belchicken-mechelen,4.4817091,51.0267575,2800
snack-antalya-veemarkt,4.4845363,51.0286715,2800
wasbar-mechelen,4.4792843,51.0270248,2800
friethuis-1958,4.4908398,51.0302832,2800
saitama-sushi-wok-thai-rijmenam,4.5852709,51.001087,2820
taste-king-pizza-mechelen,4.4749649,51.0232475,2800
king-pizza-hombeek,4.4440864,51.0141055,2811
china-city-wok,4.4741904,51.0032819,2800
akira-sushi,4.4841383,51.0287633,2800
oriental-asian-food,4.481688,51.02694,2800
o-deli-med,4.4803355,51.0262984,2800
pizza-kebab-istanbul-malines,4.4809136,51.037617,2800
tungsing-house,4.4750781,51.0366001,2800
chick-n-dip-mechelen,4.4820913,51.0302458,2800
al-baraka,4.476926,51.037434,2800
ross-specialty-coffee,4.4842727,51.0267423,2800
bar-lux,4.4837265,51.013256,2800
frituur-karin,4.4555063,50.96179,1980
kome-bowls,4.4767236,51.0249149,2800
cafe-gourmand,4.4881597,51.0291451,2800
hitea,4.480809,51.027252,2800
pelivanoghlu,4.4803971,51.0286668,2800
yokoso-mechelen,4.4792444,51.0268527,2800
tokotien-mechelen,4.4799356,51.026405,2800
kalinka-malines,4.4818243,51.0274278,2800
brasserie-de-pijl,4.483053,51.018734,2800
beiruti-xpress,4.4809568,51.0274712,2800
matador,4.4793935,51.027245,2800
yammiefood-londerzeel,4.3094979,51.0011042,1840
snack-pitta-t-hoeksken-1840,4.3020346,51.002115,1840
pizza-heat-steenhuffel,4.2534972,50.9815551,1840
druppelteen,4.36027,51.0136278,1880
pizza-delicia-londerzeel,4.3023356,51.0014269,1840
pizza-place-londerzeel,4.2950347,51.0246539,1840
gullelepel,4.3115043,50.9496493,1861
wakame-sushibar,4.315014,50.948566,1861
king-pizza-willebroek,4.359947,51.059816,2830
chicken-kings,4.4756623,51.036275,2800
burger-house,4.361404,51.061226,2830
lara-eethuis-lebbeke,4.1255906,51.003218,9280
sugarpies,4.1840519,50.9936779,9255
t-frietmoment,4.1353923,51.0985449,9220
tapasbox-by-adai,4.217833,51.02863,9255
mcdonalds-leuven-1,4.7002469,50.8788648,3000
dominos-pizza-kiel,4.3778383,51.1893533,2020
pizza-lesta,4.3553309,51.1792768,2660
pizza-hut-delivery-deurne-noord-1,4.4561627,51.2320885,2100
pinocchio-2170,4.4479395,51.2508647,2170
chibiboba,4.459374,51.24937,2170
pita-sfinx-burcht,4.3440983,51.2019604,2070
yarsagumba,4.339483,51.219518,2070
pitza-service-3,4.2170354,51.1276636,9140
pizza-bulls,4.2404586,51.0996057,2880
istanbul-hamme-1,4.1426429,51.0956102,9220
pizza-star,4.1964177,51.1211835,9140
t-frietwinkelken,4.1516345,51.0912117,9220
t-broodhuisje,4.1516345,51.0912117,9220
milanobornem,4.2343152,51.0994106,2880
pita-pizza-friet-more,4.2334725,51.0980075,2880
pizza-la-vince,4.2342988,51.0992448,2880
pizza-palace-kruibeke,4.2987186,51.145525,9150
pizzeria-jaffo,4.2155039,51.1276703,9140
pizza-rupel,4.289977,51.127556,9150
frituur-cindy,4.2169275,51.126846,9140
frituur-tbareeltje,4.453234,51.2476003,2170
detroit-square-pizza,4.4492013,51.2463166,2170
pizza-marmaris,4.4435028,51.2469449,2170
happy-cooking,4.4352871,51.2420835,2170
dominos-pizza-merksem-3,4.4482932,51.2456815,2170
lunch-halte,4.4433173,51.2437152,2170
nok-thai,4.4723965,51.2292003,2100
bodega-gust,4.4756758,51.2191945,2100
frituur-tosca,4.4556895,51.2310311,2100
pizza-point-antwerpen,4.3823975,51.2197869,2050
pizzeria-eilandje,4.4091294,51.2306551,2000
danvers-events,4.442432,51.258126,2170
toscane,4.0418883,51.2064948,9190
frituur-t-krokantje,4.1235838,51.2209083,9170
sushi-royal-stekene,4.0431196,51.2079569,9190
pizza-corner-9170-1,4.0899404,51.2561525,9170
hit-kebab,4.0884489,51.2543011,9170
frituur-het-hoekske,4.1199391,51.174883,9100
la-bella-italia-sint-niklaas,4.139783,51.1636,9100
pitza-service-sint-niklaas,4.153305,51.1711537,9100
coffee-co,4.1431819,51.1649322,9100
komagene-sintniklaas,4.1394033,51.162003,9100
foubert-ice-cream-pancakes,4.143005,51.1697478,9100
pita-t-krokantje,0.0,0.0,
dominos-pizza-sint-niklaas,4.1428199,51.1704032,9100
t-centerken,4.1428764,51.1698751,9100
pizza-time,4.096637,51.19369,9170
indian-kitchen-shop,4.2733893,51.0863755,2880
pizza-lacasa,4.2160941,51.127893,9140
ms-pasta,4.1429433,51.1704426,9100
pita-planet-sint-niklaas,4.1394059,51.1639517,9100
tradita,4.1507192,51.1605694,9100
mai-pizza,4.2329777,51.0967684,2880
pizza-pamukkale-temse,4.2120871,51.1272762,9140
oishi-sint-niklaas,4.146251,51.1718642,9100
istiklal-breakfast-lunch-sint-niklaas-1,4.1367294,51.1620798,9100
la-casa-snack,4.1415672,51.1647761,9100
meat-district,4.141768,51.166225,9100
fresh-pita,4.1413516,51.1620708,9100
t-gouden-frietje-sint-niklaas,4.1323647,51.161182,9100
pizza-hut-delivery-sint-niklaas-1,4.132489,51.15037,9100
pita-sofra,4.1440005,51.17049,9100
kingribs-sint-niklaas-2,4.140068,51.168594,9100
brasserie-de-waaslander,4.1403406,51.1633837,9100
u-tacos,4.1392218,51.1636273,9100
amarelys,4.438554,51.177748,2640
pizza-pasta-time,4.4601268,51.2333152,2100
frituur-kwebbel-mortsel-2640,4.444764,51.166782,2640
salt-snackbar,4.4404223,51.2385223,2170
pizza-hut-delivery-berchem-1,4.4328855,51.1799803,2600
palazzo,4.4431579,51.2312881,2100
2taste-antwerpen,4.444752,51.21409,2140
pizza-pasta-locale,4.4369035,51.2233233,2060
australian-antwerpen-melkmarkt,4.4027445,51.2196426,2000
sushi-eiland-antwerpen,4.4127408,51.2335277,2000
banh-mi,4.4023894,51.2213148,2000
chokdee-thai,4.4004133,51.2190396,2000
la-monte-carlo,4.4063067,51.2308451,2000
senor-taco-1,4.4145863,51.2198742,2000
australian-antwerpen-keyserlei,4.4193856,51.2176369,2018
eldina-snack,4.4391414,51.2409064,2170
chipz-frituur-1,4.4157496,51.2199836,2000
thai-spice-chili-antwerpen,4.4145228,51.2281544,2060
verona-antwerpen-1,4.3997509,51.2200469,2000
takumi-antwerpen,4.400939,51.2211152,2000
salt-n-pepper-snack-burgerhouse,4.4385031,51.2198804,2140
painini,4.4368113,51.2253761,2060
donuttello-central-station,4.4214944,51.2162181,2018
tota-empanadas-2,4.3985119,51.2201231,2000
istanbul-eethuis-antwerpen,4.4193643,51.2190487,2018
pearl-of-hongkong,4.4410278,51.1987339,2600
royal-thai-antwerp,4.4003296,51.219566,2000
pastatione,4.4214944,51.2162181,2018
carthago-grill,4.4046106,51.226784,2000
ctr-chicken-antwerpen,4.3986484,51.2147681,2000
mazador-1,4.424192,51.21871,2060
umi-sushi,4.4009681,51.2194256,2000
starbucks-groenplaats,4.4012961,51.219482,2000
munji-sandwich-fruit-bar,4.4001729,51.2189508,2000
shirin,4.4249559,51.2203005,2060
starbucks-antwerpen-centrum,4.4214944,51.2162181,2018
happy-fries,4.419735,51.2213083,2060
ealaa-kayfik,4.4199321,51.2181348,2018
bolifrit-1,4.3893121,51.2036366,2018
poule-poulette-godefridus,4.4056334,51.2278839,2000
subtime,4.4149687,51.2185987,2000
hawaiian-poke-bowl-antwerp-tower,4.4159359,51.2179404,2018
la-rose,4.4181578,51.2180206,2018
malicava,4.40043,51.2220039,2000
the-vend,4.392708,51.207916,2000
thuy-hanoi,4.400244,51.2196365,2000
little-ethiopia-antwerpen-1,4.4001888,51.2230564,2000
restaurant-diamantclub,4.4188809,51.214865,2018
el-barak,4.4356682,51.2222301,2060
pizza-apetito,4.4187414,51.2247691,2060
holy-cookies,4.4082361,51.2248736,2000
minori,4.4009848,51.2168007,2000
palestijns-restaurant,4.4298534,51.2236995,2060
wok-walk-1,4.4208023,51.2181019,2018
wok-van-antwerpen,4.427206,51.2179872,2060
frituur-skyline,4.4170255,51.2257392,2060
basic-italian-antwerpen,4.4124961,51.2312021,2000
ceders-van-libanon,4.4002384,51.2184832,2000
scoober-hub,4.4054025,51.2202893,2000
kumpir-eethuis-1,4.3988749,51.2204532,2000
quick-keyserlei,4.416869,51.217556,2018
frites-atelier,4.4043366,51.2166969,2000
snack-omar,4.4167098,51.2253019,2060
tota,4.3985119,51.2201231,2000
zomsa-tibetan-street-food,4.4204719,51.2212796,2060
cadix-food,4.4128881,51.2316215,2000
antwerp-kebab,4.4134255,51.2219602,2000
via-via,4.4044475,51.2214733,2000
frituur-roma,4.4398866,51.2140068,2140
lasagne-shop,4.4120108,51.2202744,2000
t-braboke,4.3998222,51.2208519,2000
poule-poulette-antwerpen-centrum,4.3967724,51.2187537,2000
satay,4.4042719,51.2212386,2000
nimmanhaemin,4.4076384,51.2239898,2000
ichi,4.4162935,51.2232183,2000
bavet-nationale,4.3982456,51.214519,2000
greenway-antwerpen,4.4011067,51.219278,2000
five-guys-1,4.4170226,51.2179269,2018
frituur-kattekwaad,4.3981188,51.2079766,2000
yukinii-antwerpen,4.4185121,51.2183625,2018
mixor-kebab,4.4203085,51.2192348,2060
libanezza,4.3988435,51.2202455,2000
frituur-t-stad,4.402659,51.2210431,2000
royal-tokyo-sushi-bar,4.4180683,51.2182327,2018
compagnie-belge-artisan-gelato,4.3997786,51.2208493,2000
bavet-mas,4.4054943,51.2276187,2000
tarbouch-antwerp,4.4170991,51.2166212,2018
restaurant-athene,4.4013753,51.2250087,2000
sultan-kebap-1,4.4050159,51.218858,2000
falcon-4,4.4049809,51.2264972,2000
only-kebab,4.4026248,51.22128,2000
pepino-pizzeria,4.4011356,51.2198771,2000
mister-spaghetti-antwerpen,4.3982449,51.2217903,2000
18-sushi,4.4144203,51.2195894,2000
burger-king-meir,4.4055072,51.2186918,2000
sushi-today-1,4.4151612,51.2211139,2000
mai-thai,4.3985251,51.2207164,2000
arre-patat,4.3968308,51.218734,2000
dunkin-meir-antwerpen,4.4133606,51.2184232,2000
livakebab,4.3901947,51.2026936,2018
al-wali,4.4170841,51.2166348,2018
damas-veneto,4.4266288,51.2207499,2060
holy-guacamoly-burrito-shop-1,4.4046743,51.2180395,2000
pizza-hut-delivery-antwerpen-3,4.4097622,51.2103988,2018
ploy-pochana,4.4207413,51.2209734,2060
garden-of-india-antwerpen-1,4.4003167,51.2191128,2000
la-boqueria,4.3953276,51.2176973,2000
ons-suzanne,4.4105387,51.2313003,2000
kababu-new,4.4049746,51.2265962,2000
fangs-hapje,4.4206178,51.2196318,2060
aahaar-restaurant,4.4174,51.2155302,2018
total-antwerpen-bonaparte,4.4024625,51.2298631,2000
belchicken-meir-antwerpen,4.4057275,51.2181094,2000
chickencenter,4.4189822,51.2194223,2060
mcdonalds-antwerpen-tenierplaats,4.4145286,51.2179292,2000
pizarro-pizza-slice-shop,4.4029371,51.2201576,2000
sids,4.424032,51.23237,2060
kfc-antwerpen,4.4004088,51.2200735,2000
chipz-frituur,4.4099654,51.2209418,2000
taj,4.4258199,51.2220804,2060
happy-burger,4.4387233,51.2141814,2140
smaeck-croquettenbar,4.4023239,51.2228465,2000
wasbar-melkmarkt,4.4027855,51.2204528,2000
snack-black-star,4.4211306,51.2222354,2060
pita-alexandria,4.3974944,51.2207673,2000
mcdonalds-keyserlei,4.4189804,51.2171982,2018
quick-astridplein,4.4204664,51.2184528,2018
le-pain-quotidien-kievit,4.422568,51.2134922,2018
casa-mia-antwerpen,4.4007138,51.2115536,2000
wasbar-keyserlei,4.4191334,51.2176201,2018
broodlunch,4.4319467,51.2237594,2060
cappadocia,4.419398,51.2180687,2018
il-artigiano,4.4042045,51.2299966,2000
de-petaat,4.4101504,51.2141448,2000
roti-antwerp,4.4103029,51.2301212,2000
wasbar-zuid,4.3942913,51.2120861,2000
leonardo-da-vinci-1,4.4191049,51.217867,2018
takumi-ramen-centraal-station,4.4179357,51.2179118,2018
henrys-bagel-juice,4.4176043,51.2165778,2018
kwat,4.3978613,51.2192214,2000
bashas-palace,4.4218238,51.2274097,2060
aloha-bowls,4.4142282,51.2192622,2000
malaciorta,4.4180981,51.2179585,2018
kuala-lumpur,4.4184776,51.2182531,2018
antwerp-pizza-pasta-kebab,4.4027308,51.2198579,2000
balls-glory-antwerpen-1,4.4097627,51.2151302,2000
eeetwell,4.4050625,51.2184483,2000
hard-rock-cafe-antwerp,4.402298,51.218676,2000
keste-pizzeria-bistro,4.4024813,51.2231032,2000
pizza-fast,4.4013904,51.211288,2000
frituur-t-viaductje,4.4237387,51.2331919,2060
pick-mex,4.3987923,51.2193728,2000
taj-mahal-antwerpen,4.4188094,51.2183269,2018
greek-souvlaki-by-persefon,4.4020956,51.2196095,2000
maandeeq-restaurant,4.426126,51.2220586,2060
otagine,4.3970272,51.2208141,2000
melkmarkt-wok,4.4027335,51.2197131,2000
zola,4.4100257,51.2141138,2000
het-goudhaantje,4.3840528,51.1876906,2020
krua-thai-antwerpen,4.399684,51.2196961,2000
sileau-1,4.4100712,51.2299938,2000
waffle-and-juice,4.4051274,51.2246525,2000
pizzeria-san-remo-antwerpen,4.418769,51.2176726,2018
janya-thai-wok,4.4007141,51.2217566,2000
dunkin-antwerpen-1,4.4195499,51.217564,2000
ellis-antwerpen-zuid,4.3938942,51.2098993,2000
il-pazzo,4.4112117,51.2334935,2000
mcdonalds-antwerpen-groenplaats,4.4011443,51.2198722,2000
my-tea,4.4023093,51.2216904,2000
amvrosia,4.3979361,51.2191269,2000
la-torre-antwerpen-1,4.3999777,51.2202817,2000
sunu-restaurant,4.4217379,51.2232337,2060
kalura,4.4098659,51.2210847,2000
frituur-statie-antwerpen,4.4287476,51.1992501,2600
la-lanterna-antwerpen,4.407574,51.2126259,2000
otacos-antwerpen,4.4050164,51.2191113,2000
wasbar-graanmarkt,4.4089557,51.2161047,2000
orymaz,4.4058613,51.2278923,2000
njoy,4.4455738,51.2158679,2140
diamond-sushi-wok-grill,4.4176043,51.2165778,2018
foodmaker-2,4.4069997,51.2183276,2000
parillada-argentina-antwerpen,4.4181164,51.2181523,2018
sushi-palace-2000,4.3992734,51.2156772,2000
sangeetha-vegetarian-restaurant,4.3987818,51.2204122,2000
bakkerij-deurne,4.4543326,51.2245882,2100
t-perfecte-huis,4.4419063,51.2002004,2600
little-beirut,4.4099957,51.2303809,2000
toshi-sushi-1,4.4080764,51.2306464,2000
abilux-burger-house,4.4190218,51.217974,2018
frituur-t-sateke,4.401589,51.2116073,2000
msemen,4.3982582,51.2198709,2000
pitaya-melkmarkt-antwerpen,4.4025437,51.2202879,2000
persepolis,4.4043219,51.2211807,2000
loa,4.3970079,51.2184084,2000
ellis-eilandje,4.404542,51.2278795,2000
8tea5-antwerpen,4.4081865,51.219021,2000
de-arme-duivel,4.4090226,51.2162935,2000
il-gusto-pizzeria,4.4026728,51.2203373,2000
ellis,4.4180979,51.2178388,2018
de-smulpaep,4.4072166,51.2249866,2000
test-kyc-verification-law,4.4024643,51.2194475,2000
iman-halal-tandoori,4.4254952,51.2230256,2060
bia-mara-antwerpen,4.4002807,51.2209332,2000
otomat-antwerpen-mas,4.4055286,51.2274536,2000
aroythai,4.4098175,51.2313973,2000
wagamama-antwerpen,4.4162049,51.2181134,2018
pizzacompany-antwerpen,4.4079446,51.210841,2018
orso-pizzeria,4.4236807,51.2356185,2060
rio-cafe,4.4137563,51.2245999,2000
sushimandu,4.41478,51.2186497,2000
cositas,4.41091,51.22498,2000
bockwurst-guy,4.4208521,51.2150464,2018
argo-restaurant,4.397466,51.2188315,2000
koz-kebap,4.425389,51.226234,2060
gevara,4.419343,51.219154,2018
maabista-sushi,4.398256,51.219585,2000
il-goloso,4.40959,51.21401,2000
londen-bakkerij,4.4124935,51.2311461,2000
le-beldi,4.4051366,51.2196653,2000
isola-di-luna,4.410882,51.2304169,2000
garden-of-flavours,4.4024944,51.2217436,2000
dominos-pizza-berchem-4,4.4342579,51.2018466,2600
art-of-sushi,4.4009088,51.2244835,2000
foubert-ice-cream-pancakes-1,4.4042643,51.2278685,2000
flavours-of-india-antwerpen,4.3978602,51.2212273,2000
dominos-pizza-antwerpen-centrum-1,4.4155786,51.2196034,2000
crunchy,4.4037446,51.2164815,2000
philly-sandwich-bar-antwerpen,4.4007535,51.2219635,2000
kabul-restaurant-antwerpen,4.422487,51.224567,2060
vetanami-rice-roll,4.4196342,51.2202631,2060
eethuis-royale-borgerhout,4.4283533,51.21175,2140
beyzade-antwerpen-1,4.4167564,51.2245014,2060
ijstea,4.4004526,51.22177,2000
palmira-restaurant,4.4183326,51.2182671,2018
china-star,4.420506,51.22011,2060
kioku-sushi-restaurant-antwerp,4.4094734,51.213818,2000
snack-gaza,4.4288034,51.221252,2060
bar-gazet,4.41034,51.214134,2000
kaiseki-sushi-antwerpen,4.41718,51.218002,2018
linader-deurne,4.4565426,51.2274938,2100
tasty-thai-express-antwerp,4.4153314,51.219658,2000
super-smesh,4.4194174,51.217846,2018
yim-thai-antwerpen-1,4.402995,51.223385,2000
ruba-1,4.4012473,51.2165404,2000
amorino,4.399507,51.2205467,2000
pura-vida-vegan-tacos-more,4.4092126,51.214146,2000
boker-tov-eiland,4.4092493,51.227657,2000
de-3-snellen,4.423379,51.233707,2060
na-im,4.39879,51.220657,2000
aashirwad,4.4196523,51.2205827,2060
what-the-kebab,4.4150385,51.219982,2000
sushi-omega,4.405202,51.2217701,2000
poke-for-you,4.4066005,51.1722848,2610
frituur-den-hoek-af,4.3917964,51.2036644,2018
hot-pot,4.4148922,51.207046,2018
sushi-antwerpen-take-away,4.3964821,51.2058698,2018
oz-ahi-doner-antwerpen,4.3778795,51.1899559,2020
pam-pam-antwerpen-6,4.3923969,51.2020865,2018
pizza-pasta-nr1-city-antwerpen,4.3928489,51.2068362,2000
hong-kong-city-antwerpen,4.4169738,51.2062464,2018
chipz-frituur-3,4.3893039,51.2104129,2000
shad-desi-indian-food,4.4095652,51.2133038,2000
quick-berchem,4.4304653,51.185837,2600
roll-bowl-antwerpen,4.4124687,51.2218802,2000
t-gouden-frietje,4.3885172,51.184198,2020
bananaleaf,4.3973919,51.2115001,2000
primavera-hoboken,4.3503288,51.1763665,2660
daddy-dim-sum,4.4063686,51.1946999,2018
oses-cikofte,4.3943323,51.2040965,2018
frituur-vogelmarkt-antwerpen,4.4088779,51.2129675,2000
rifaga,4.3749696,51.1865467,2660
lucy-chang-antwerpen,4.396962,51.2104859,2000
ocean-sushi-antwerpen,4.3942704,51.2117351,2000
bodrum-palace,4.4169147,51.224524,2060
blessed,4.392407,51.21269,2000
sushi-centraal,4.403554,51.2145743,2000
afc-antwerp-fried-chicken,4.3829304,51.1883557,2020
asian-time-2020,0.0,0.0,
tessico,4.4037714,51.20732,2018
pitaverne-wilrijk,4.3877893,51.1717341,2610
restaurant-medina-1,4.3865355,51.1867237,2020
pita-huis-blauwwater-antwerpen-1,4.4135132,51.2075136,2018
frituur-special,4.3750415,51.1814436,2610
mevlana-pide-antwerpen,4.3926235,51.2023511,2018
triangolo-edegem,4.4325287,51.1709961,2650
king-potato-1,4.3864343,51.1341236,2630
breughelhof-cafe-bistro-antwerpen,4.3669013,51.1764672,2660
magnum-and-benjerrys-store-antwerpen,4.3968105,51.210823,2000
esaki-sushi,4.3992342,51.2193774,2000
resto-borsa,4.4331958,51.18893,2600
ladany,4.4150948,51.2069524,2018
hawaiian-poke-bowls-1,4.3988545,51.2150866,2000
naz-kebab,4.3995765,51.2162787,2000
muradim,4.3887578,51.2076892,2000
troy-mezze,4.3918583,51.2043698,2018
i-famosi-pizzeria,4.3974607,51.2150251,2000
golden-dragon,4.4100058,51.20649,2018
simones-kitchen-antwerpen-1,4.4153167,51.2078859,2018
the-creperoom,4.3468921,51.1748564,2660
pizza-hut-delivery-wilrijk-1,4.3846145,51.1631363,2610
hoffys,4.420093,51.212798,2018
yamato-antwerpen,4.3948956,51.2093704,2000
minato,4.3892254,51.2085186,2000
maldinis-pizza-2660,4.3729308,51.18286,2660
kyoto-sushibar,4.400554,51.195008,2018
ling-nan,4.3828624,51.1832487,2020
azoma,4.3938315,51.2099081,2000
china-town-2640,4.444475,51.1726524,2640
thai-simpel-keuken,4.3958141,51.2045403,2018
de-zwaan-hoboken,4.3708438,51.1818664,2660
rebel-kitchens,4.3944146,51.2104331,2000
le-pain-quotidien-dewael,4.3937266,51.2095235,2000
evitas-eethuis,4.3938857,51.2120057,2000
broodjes-lena,4.404395,51.2082972,2018
dilbi,4.4021376,51.210143,2000
amigos,4.3811551,51.1824081,2610
frit-uurtje,4.3626076,51.1725515,2660
curryosity,4.4109599,51.2314046,2000
sushi-wilrijk,4.3873219,51.1699676,2610
da-riccardo,4.3893766,51.2035657,2018
pita-express,4.3833547,51.1829645,2020
tandoori-pasta,4.3897088,51.2081118,2000
breadpoint,4.3977812,51.2069896,2000
sushi-kinzi,4.4096192,51.2073724,2018
pitza-service-4,4.3872395,51.1884962,2020
dominos-pizza-wilrijk,4.3948893,51.1706421,2610
rimas,4.3590975,51.178448,2660
osaka-sushi-antwerpen-1,4.3963516,51.2060145,2018
patates-antwerpen,4.3897088,51.2081118,2000
frituur-lescluze,4.4115686,51.1955993,2600
otomat-leopoldplaats,4.4070717,51.2127935,2000
bio-space,4.3790695,51.1898796,2020
karasu-antwerpen,4.4063793,51.2014351,2018
pokebar,4.3978689,51.2067611,2018
okoz-antwerpen,4.3983794,51.2148712,2000
amon-hoboken,4.3842068,51.1829676,2020
pasta-design,4.387204,51.186413,2020
total-antwerpen-zuid,4.3875875,51.2052051,2000
pita-vogelmarkt,4.4094513,51.213503,2000
madagascar-poke,4.377044,51.17665,2610
mister-wok,4.3994353,51.2162186,2000
nuoc-mam,4.3946499,51.2101809,2000
pizza-boxx,4.3961402,51.204868,2018
casper-marnix,4.3968105,51.2108225,2000
frituur-permeke,4.3899875,51.1799608,2610
love-leigh-jays,4.395688,51.204693,2018
kloonies,4.3942203,51.2126406,2000
poke-brawl,4.4120661,51.2248456,2000
